,property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,carpark_flag,price_rent,coordinate,postcode_property_count
9043,16061520,114 evans street,PORT MELBOURNE,VIC,3207,-37.8334846,144.9418,"$1,190.00",4,2,0,House,0,1190.0,"[-37.8334846, 144.9418]",65
9006,15997610,716/3 tarver st,PORT MELBOURNE,VIC,3207,-37.83472,144.9199,$600 weekly,2,1,1,Apartment / Unit / Flat,0,600.0,"[-37.83472, 144.9199]",65
9025,16046297,4/211 esplanade west,PORT MELBOURNE,VIC,3207,-37.8383179,144.943741,$380 Weekly,1,1,0,Apartment / Unit / Flat,0,380.0,"[-37.8383179, 144.943741]",65
9049,16050374,329 howe parade,PORT MELBOURNE,VIC,3207,-37.8359642,144.922455,$645 per week,3,1,2,House,0,645.0,"[-37.8359642, 144.922455]",65
9021,16055713,207/107 beach street,PORT MELBOURNE,VIC,3207,-37.8407173,144.931122,$820 weekly,2,2,1,Apartment / Unit / Flat,0,820.0,"[-37.8407173, 144.931122]",65
9041,16069433,31 garton street,PORT MELBOURNE,VIC,3207,-37.8333,144.947891,$680.00,2,1,0,House,0,680.0,"[-37.8333, 144.947891]",65
9032,16078056,112/1 danks street,PORT MELBOURNE,VIC,3207,-37.8435822,144.944031,$525 per week,2,1,1,Apartment / Unit / Flat,0,525.0,"[-37.8435822, 144.944031]",65
9009,15934399,206/455 graham street,PORT MELBOURNE,VIC,3207,-37.83381,144.9327,$430 per week,1,1,1,Apartment / Unit / Flat,0,430.0,"[-37.83381, 144.9327]",65
8990,14203296,401/538 williamstown road,PORT MELBOURNE,VIC,3207,-37.8318977,144.942886,$750,2,2,1,Apartment / Unit / Flat,0,750.0,"[-37.8318977, 144.942886]",65
9014,16069853,405/65 beach street,PORT MELBOURNE,VIC,3207,-37.84183,144.936539,"$1,200 per week",3,2,2,Apartment / Unit / Flat,0,1200.0,"[-37.84183, 144.936539]",65
9048,16050498,505/25 pickles street,PORT MELBOURNE,VIC,3207,-37.8439064,144.944489,$535 per week,2,1,1,Apartment / Unit / Flat,0,535.0,"[-37.8439064, 144.944489]",65
9027,16043329,4/42 princes street,PORT MELBOURNE,VIC,3207,-37.8406868,144.935471,$800.00,2,1,1,Apartment / Unit / Flat,0,800.0,"[-37.8406868, 144.935471]",65
8987,15303937,85 boundary street,PORT MELBOURNE,VIC,3207,-37.8293762,144.944,$850 per week,3,3,2,Townhouse,0,850.0,"[-37.8293762, 144.944]",65
8996,16069381,55 esplanade west,PORT MELBOURNE,VIC,3207,-37.8426552,144.941162,$850.00,2,2,0,Townhouse,0,850.0,"[-37.8426552, 144.941162]",65
8997,16067535,1115/3 tarver street,PORT MELBOURNE,VIC,3207,-37.8346329,144.9203,$550 per week,2,1,1,Apartment / Unit / Flat,0,550.0,"[-37.8346329, 144.9203]",65
9026,16043801,25 bridge street,PORT MELBOURNE,VIC,3207,-37.8385925,144.94635,$480.00 per week,2,1,0,House,0,480.0,"[-37.8385925, 144.94635]",65
9831,15967639,7 horsley street,THORNHILL PARK,VIC,3335,-37.70861,144.624176,Enquire Now: $400 per week,4,2,2,House,0,400.0,"[-37.70861, 144.624176]",56
9836,14543482,35 rosette crescent,ROCKBANK,VIC,3335,-37.7359657,144.655319,$400.00 per week,4,2,2,House,0,400.0,"[-37.7359657, 144.655319]",56
9815,16048516,1 somers street,PLUMPTON,VIC,3335,-37.7007866,144.724915,$430 per week,4,2,2,House,0,430.0,"[-37.7007866, 144.724915]",56
9854,15797822,3 ravine place,THORNHILL PARK,VIC,3335,-37.7217674,144.6351,$430 per Week,4,2,2,House,0,430.0,"[-37.7217674, 144.6351]",56
9822,15128955,22 distinctive drive,ROCKBANK,VIC,3335,-37.7369881,144.66391,$425.00 per week,4,2,2,House,0,425.0,"[-37.7369881, 144.66391]",56
9839,16076762,72 gibsons circuit,BONNIE BROOK,VIC,3335,-37.7139778,144.680771,$430,3,2,2,Townhouse,0,430.0,"[-37.7139778, 144.680771]",56
9826,16037030,4 ivana street,ROCKBANK,VIC,3335,-37.7363968,144.657822,$450,4,2,2,House,0,450.0,"[-37.7363968, 144.657822]",56
9840,16075122,43 stockport crescent,THORNHILL PARK,VIC,3335,-37.7109833,144.6228,$420,3,2,2,House,0,420.0,"[-37.7109833, 144.6228]",56
9809,16067601,11 mehma street,THORNHILL PARK,VIC,3335,-37.7176323,144.632889,$390pw,4,2,2,House,0,390.0,"[-37.7176323, 144.632889]",56
9821,15199170,34 fulham crescent,THORNHILL PARK,VIC,3335,-37.7049522,144.62352,$420 Per Week,4,2,2,House,0,420.0,"[-37.7049522, 144.62352]",56
9819,16026951,8 mcgrath way,ROCKBANK,VIC,3335,-37.7342033,144.64711,$400 per week,3,2,2,House,0,400.0,"[-37.7342033, 144.64711]",56
9845,16069175,22 roosevelt drive,ROCKBANK,VIC,3335,-37.737,144.6665,$365,3,2,1,House,0,365.0,"[-37.737, 144.6665]",56
9837,16078076,109 restful way,ROCKBANK,VIC,3335,-37.737793,144.654709,$500 per week,4,2,2,House,0,500.0,"[-37.737793, 144.654709]",56
9835,15150239,18 wingfield drive,THORNHILL PARK,VIC,3335,-37.7174759,144.636047,$420,4,2,2,House,0,420.0,"[-37.7174759, 144.636047]",56
9801,15975895,6 ness street,THORNHILL PARK,VIC,3335,-37.710556,144.630249,$450 pw,4,2,2,House,0,450.0,"[-37.710556, 144.630249]",56
9846,16064965,80 gibsons circuit,BONNIE BROOK,VIC,3335,-37.7139778,144.680771,$450,4,3,2,Townhouse,0,450.0,"[-37.7139778, 144.680771]",56
9803,15171397,40 westcott parade,ROCKBANK,VIC,3335,-37.73352,144.66626,$350 Per week,3,1,4,House,0,350.0,"[-37.73352, 144.66626]",56
9853,16048061,7 dawson street,THORNHILL PARK,VIC,3335,-37.746048,144.617676,$360,3,2,1,House,0,360.0,"[-37.746048, 144.617676]",56
9829,15996095,7 longshanks street,THORNHILL PARK,VIC,3335,-37.7087364,144.627426,$440 Per Week,4,2,2,House,0,440.0,"[-37.7087364, 144.627426]",56
9806,16073064,16 croxden avenue,THORNHILL PARK,VIC,3335,-37.7167168,144.633774,$420 per week,4,2,2,House,0,420.0,"[-37.7167168, 144.633774]",56
9802,15910084,23 houston drive,THORNHILL PARK,VIC,3335,-37.71995,144.633148,$400 pw,4,2,2,House,0,400.0,"[-37.71995, 144.633148]",56
9848,16059954,8 akthar avenue,ROCKBANK,VIC,3335,-37.73424,144.646576,Enquire Now: $380 Per Week,3,2,2,House,0,380.0,"[-37.73424, 144.646576]",56
9823,16080067,24 westcott parade,ROCKBANK,VIC,3335,-37.73479,144.66835,$370,3,1,2,House,0,370.0,"[-37.73479, 144.66835]",56
9849,16058630,7 restful way,ROCKBANK,VIC,3335,-37.7386055,144.6544,$420 per week,4,2,2,House,0,420.0,"[-37.7386055, 144.6544]",56
9810,16061049,6 landon street,THORNHILL PARK,VIC,3335,-37.7186661,144.619736,$450 Per Week,4,2,2,House,0,450.0,"[-37.7186661, 144.619736]",56
9820,15327278,38 nash boulevard,ROCKBANK,VIC,3335,-37.73435,144.649948,$410.00 per week,4,2,2,House,0,410.0,"[-37.73435, 144.649948]",56
9812,16056983,28 fold circuit,BONNIE BROOK,VIC,3335,-37.69186,144.659729,$590 per week,5,3,2,House,0,590.0,"[-37.69186, 144.659729]",56
9830,15994519,16 azalea way,ROCKBANK,VIC,3335,-37.734272,144.666641,$425 per week,4,2,2,House,0,425.0,"[-37.734272, 144.666641]",56
9574,16010037,38 lagoon drive,AINTREE,VIC,3336,-37.7157478,144.674835,$440,4,2,2,House,0,440.0,"[-37.7157478, 144.674835]",60
9602,15247010,32 forrester grove,FRASER RISE,VIC,3336,-37.7065239,144.724777,$420,3,2,1,House,0,420.0,"[-37.7065239, 144.724777]",60
9600,16027415,80 hawking crescent,FRASER RISE,VIC,3336,-37.7087936,144.723129,$480,4,2,2,House,0,480.0,"[-37.7087936, 144.723129]",60
9582,15515534,76 wireless drive,AINTREE,VIC,3336,-37.72082,144.668228,$360,2,1,2,House,0,360.0,"[-37.72082, 144.668228]",60
9573,16019872,7 isaacs street,DEANSIDE,VIC,3336,-37.74103,144.7012,$445,4,2,2,House,0,445.0,"[-37.74103, 144.7012]",60
9572,16022873,10 sarenne way,FRASER RISE,VIC,3336,-37.71356,144.723114,$525,4,2,2,House,0,525.0,"[-37.71356, 144.723114]",60
9559,16036478,7 alderley crescent,DEANSIDE,VIC,3336,-37.74103,144.7012,$440 per week,3,3,2,Townhouse,0,440.0,"[-37.74103, 144.7012]",60
9571,16036099,4 cherish street,FRASER RISE,VIC,3336,-37.7139854,144.7011,$430.00,3,2,2,House,0,430.0,"[-37.7139854, 144.7011]",60
9557,16053086,4 kirkwood avenue,FRASER RISE,VIC,3336,-37.71214,144.729218,$500 pw,4,2,2,House,0,500.0,"[-37.71214, 144.729218]",60
9554,16057986,8 purslane way,AINTREE,VIC,3336,-37.7183075,144.6755,$440 per Week,4,2,2,House,0,440.0,"[-37.7183075, 144.6755]",60
9584,16074277,42 kangaroo crescent,AINTREE,VIC,3336,-37.72169,144.678711,$450,3,2,2,House,0,450.0,"[-37.72169, 144.678711]",60
9589,16070002,23 adventure ave,FRASER RISE,VIC,3336,-37.6934662,144.7211,$435,3,2,2,House,0,435.0,"[-37.6934662, 144.7211]",60
9544,16016234,56 curtin dr,DEANSIDE,VIC,3336,-37.72627,144.705978,$430/week,4,2,2,House,0,430.0,"[-37.72627, 144.705978]",60
9556,16054930,83 normanby boulevard,DEANSIDE,VIC,3336,-37.72458,144.706085,$400,4,2,1,Townhouse,0,400.0,"[-37.72458, 144.706085]",60
9553,16059980,46 joey crescent,DEANSIDE,VIC,3336,-37.74103,144.7012,$450 Per Week,4,2,1,House,0,450.0,"[-37.74103, 144.7012]",60
9561,16027537,6 wavell parade,FRASER RISE,VIC,3336,-37.7063,144.726425,$480 pw,4,2,2,House,0,480.0,"[-37.7063, 144.726425]",60
9587,16072516,14 valiant street,DEANSIDE,VIC,3336,-37.73002,144.707932,$480,4,2,2,House,0,480.0,"[-37.73002, 144.707932]",60
9562,16021810,16 gilderton esplanade,AINTREE,VIC,3336,-37.72826,144.668869,LEASED @$450.00 Per Week,4,2,2,House,0,450.0,"[-37.72826, 144.668869]",60
9586,16073654,9 gromark street,AINTREE,VIC,3336,-37.72107,144.658752,$450,4,2,3,House,0,450.0,"[-37.72107, 144.658752]",60
9560,16027632,25 vel street,DEANSIDE,VIC,3336,-37.7368431,144.703079,$480.00 per week pw,4,2,2,House,0,480.0,"[-37.7368431, 144.703079]",60
9546,16007333,11 quarry road,AINTREE,VIC,3336,-37.7181435,144.657761,LEASED @$500.00 Per Week,4,2,2,House,0,500.0,"[-37.7181435, 144.657761]",60
9592,16061484,7 annabel street,DEANSIDE,VIC,3336,-37.74103,144.7012,$460.00 Per Week,4,2,2,House,0,460.0,"[-37.74103, 144.7012]",60
9598,16033692,10 decipher street,AINTREE,VIC,3336,-37.71965,144.67308,$430 per week pw,3,2,1,Townhouse,0,430.0,"[-37.71965, 144.67308]",60
9565,15151965,18 jarli walk,DEANSIDE,VIC,3336,-37.72007,144.718719,$410 pw,3,2,2,House,0,410.0,"[-37.72007, 144.718719]",60
9575,16007037,2 homage avenue,FRASER RISE,VIC,3336,-37.72152,144.662537,$410.00 Per Week,3,2,2,Townhouse,0,410.0,"[-37.72152, 144.662537]",60
9550,16072129,11 mayopark street,DEANSIDE,VIC,3336,-37.7347527,144.699127,$480PW/$2086PCM,4,2,2,House,0,480.0,"[-37.7347527, 144.699127]",60
9597,16033946,2 petros street,FRASER RISE,VIC,3336,-37.7097321,144.7268,$460,5,2,2,House,0,460.0,"[-37.7097321, 144.7268]",60
9588,16070501,3 crop drive,FRASER RISE,VIC,3336,-37.7016754,144.714966,Enquire Now: $430 Per Week,3,2,2,House,0,430.0,"[-37.7016754, 144.714966]",60
9603,15176030,19 amreli st,DEANSIDE,VIC,3336,-37.7382278,144.703522,$440,4,2,2,House,0,440.0,"[-37.7382278, 144.703522]",60
9552,16070713,109 orbis avenue,FRASER RISE,VIC,3336,-37.7175674,144.7266,$440,3,2,2,Townhouse,0,440.0,"[-37.7175674, 144.7266]",60
3650,16045935,2/215 station road,MELTON SOUTH,VIC,3338,-37.6881523,144.5775,$330.00 pw,3,1,1,Apartment / Unit / Flat,0,330.0,"[-37.6881523, 144.5775]",131
3568,16035120,11 riverside concourse,COBBLEBANK,VIC,3338,-37.712822,144.5828,$400 per week,4,2,2,House,0,400.0,"[-37.712822, 144.5828]",131
3673,16023911,7 elmore avenue,EYNESBURY,VIC,3338,-37.78197,144.548676,$450 per week ($1955 pcm),4,2,2,House,0,450.0,"[-37.78197, 144.548676]",131
3600,13472069,lot 521/22 hilda drive,BROOKFIELD,VIC,3338,-37.7107239,144.553421,$360,4,2,2,House,0,360.0,"[-37.7107239, 144.553421]",131
3679,16067247,21 wembley avenue,STRATHTULLOH,VIC,3338,-37.71696,144.5904,$395 per week,3,2,2,House,0,395.0,"[-37.71696, 144.5904]",131
3638,16063448,31 morshead street,MELTON SOUTH,VIC,3338,-37.7095032,144.576324,$340 per week / $1473 per month,3,1,2,House,0,340.0,"[-37.7095032, 144.576324]",131
3694,13983347,16 barnato street,WEIR VIEWS,VIC,3338,-37.7183723,144.554169,$410 per week ($1782 pcm),4,2,2,House,0,410.0,"[-37.7183723, 144.554169]",131
3682,16049385,6 jasper way,STRATHTULLOH,VIC,3338,-37.7144241,144.589981,$380 per week,3,2,2,House,0,380.0,"[-37.7144241, 144.589981]",131
3655,16080106,18 steadfield circuit,MELTON SOUTH,VIC,3338,-37.71567,144.574844,$385,3,2,2,Townhouse,0,385.0,"[-37.71567, 144.574844]",131
3581,15120188,41 kilmore street,BROOKFIELD,VIC,3338,-37.7058563,144.549438,$350 Per week,4,2,2,House,0,350.0,"[-37.7058563, 144.549438]",131
3669,16067604,4 nardoo place,BROOKFIELD,VIC,3338,-37.6972427,144.545578,$390pw/$1695pcm,4,2,2,House,0,390.0,"[-37.6972427, 144.545578]",131
3677,16072446,52 childs street,MELTON SOUTH,VIC,3338,-37.69762,144.573456,$370,4,1,2,House,0,370.0,"[-37.69762, 144.573456]",131
3617,16045427,77 wimbledon boulevard,STRATHTULLOH,VIC,3338,-37.7181778,144.591431,$430,4,2,2,House,0,430.0,"[-37.7181778, 144.591431]",131
3624,16016201,17 leon drive,WEIR VIEWS,VIC,3338,-37.71616,144.552185,$380,4,2,2,House,0,380.0,"[-37.71616, 144.552185]",131
3566,16042953,48 james melrose drive,BROOKFIELD,VIC,3338,-37.70647,144.560379,$400 per week,4,2,2,House,0,400.0,"[-37.70647, 144.560379]",131
3595,16050308,53 turpentine rd,BROOKFIELD,VIC,3338,-37.6949959,144.542023,$360/week,3,2,1,House,0,360.0,"[-37.6949959, 144.542023]",131
3615,11126687,13 split rock drive,BROOKFIELD,VIC,3338,-37.6908722,144.554276,$370.00 Per Week,3,2,2,House,0,370.0,"[-37.6908722, 144.554276]",131
3672,16026595,15 cahill dr,BROOKFIELD,VIC,3338,-37.69886,144.55864,$425 weekly,3,2,2,House,0,425.0,"[-37.69886, 144.55864]",131
3594,16050960,4 bunda place,BROOKFIELD,VIC,3338,-37.6929626,144.5425,$420 Per Week,4,2,3,House,0,420.0,"[-37.6929626, 144.5425]",131
3621,16023447,523 green hill road,EYNESBURY,VIC,3338,-37.7632523,144.545792,$420 per week,4,2,2,House,0,420.0,"[-37.7632523, 144.545792]",131
3691,16030023,4 wimbledon boulevard,STRATHTULLOH,VIC,3338,-37.7206268,144.598557,$410 Per Week,4,2,2,House,0,410.0,"[-37.7206268, 144.598557]",131
3649,16049156,123 bridge road,COBBLEBANK,VIC,3338,-37.71473,144.585846,$400 per week,4,2,2,House,0,400.0,"[-37.71473, 144.585846]",131
3620,16031214,15 marble drive,COBBLEBANK,VIC,3338,-37.715023,144.589081,$380.00 per week,4,2,2,House,0,380.0,"[-37.715023, 144.589081]",131
3599,15970702,5 bealiba avenue,WEIR VIEWS,VIC,3338,-37.71923,144.55394,$400,4,3,2,House,0,400.0,"[-37.71923, 144.55394]",131
3687,16039616,86 riverside con,COBBLEBANK,VIC,3338,-37.70917,144.582413,$410 weekly,4,2,2,House,0,410.0,"[-37.70917, 144.582413]",131
3611,14640926,10 slate way,COBBLEBANK,VIC,3338,-37.7096863,144.591446,$435.00 per week,4,2,2,House,0,435.0,"[-37.7096863, 144.591446]",131
3667,16067884,2 blueleaf place,BROOKFIELD,VIC,3338,-37.6986847,144.543167,$410,4,2,2,House,0,410.0,"[-37.6986847, 144.543167]",131
3642,16056696,12 hartland rise,COBBLEBANK,VIC,3338,-37.70852,144.585953,$400.00 Per Week,4,2,2,House,0,400.0,"[-37.70852, 144.585953]",131
3648,16050077,unit 1/33 staughton street,MELTON SOUTH,VIC,3338,-37.704113,144.5716,$300,2,1,1,House,0,300.0,"[-37.704113, 144.5716]",131
3666,16072438,163 exford road,MELTON SOUTH,VIC,3338,-37.7183838,144.571747,$400 pw,3,2,4,House,0,400.0,"[-37.7183838, 144.571747]",131
3692,15274515,34 faircroft drive,BROOKFIELD,VIC,3338,-37.69043,144.555725,$420,4,2,2,House,0,420.0,"[-37.69043, 144.555725]",131
3635,10878250,42 turf club boulevard,MELTON SOUTH,VIC,3338,-37.71817,144.57663,$345.00 per week,3,2,2,House,0,345.0,"[-37.71817, 144.57663]",131
3584,16067000,32 westbourne street,STRATHTULLOH,VIC,3338,-37.7337952,144.603027,$430 pw,4,2,2,House,0,430.0,"[-37.7337952, 144.603027]",131
3598,16007289,10 stockwell street,MELTON SOUTH,VIC,3338,-37.71549,144.5753,$400,4,2,2,House,0,400.0,"[-37.71549, 144.5753]",131
3686,16039985,3 moroka avenue,WEIR VIEWS,VIC,3338,-37.72567,144.571808,$400,4,2,2,House,0,400.0,"[-37.72567, 144.571808]",131
3668,16067840,13 pearce way,WEIR VIEWS,VIC,3338,-37.71923,144.553,$390,4,2,2,House,0,390.0,"[-37.71923, 144.553]",131
3671,16052956,67 selbourne street,EXFORD,VIC,3338,-37.7350464,144.602524,"$590 PW / $2,564 PCM",3,3,2,House,0,590.0,"[-37.7350464, 144.602524]",131
3693,15148214,27 fellows street,WEIR VIEWS,VIC,3338,-37.7192879,144.557541,$400 per week ($1738 pcm),4,2,2,House,0,400.0,"[-37.7192879, 144.557541]",131
3587,16064683,7 wentworth road,MELTON SOUTH,VIC,3338,-37.7129326,144.568192,$350 pw,4,2,2,House,0,350.0,"[-37.7129326, 144.568192]",131
3628,15950626,7 lachlan road,MELTON SOUTH,VIC,3338,-37.7087364,144.564682,$340 pw,3,1,2,House,0,340.0,"[-37.7087364, 144.564682]",131
3631,15894156,64 exford road,MELTON SOUTH,VIC,3338,-37.710537,144.573929,$340,3,1,0,House,0,340.0,"[-37.710537, 144.573929]",131
3604,16076643,24 childs street,MELTON SOUTH,VIC,3338,-37.69726,144.569946,$370 per week,3,1,2,House,0,370.0,"[-37.69726, 144.569946]",131
3601,12791295,24 licina road,BROOKFIELD,VIC,3338,-37.6895027,144.540359,$400 Per Week,4,2,2,House,0,400.0,"[-37.6895027, 144.540359]",131
3569,16033906,52 adelong bvd,COBBLEBANK,VIC,3338,-37.721096,144.609314,$380 weekly,4,2,1,House,0,380.0,"[-37.721096, 144.609314]",131
3644,16053465,5 protea way,COBBLEBANK,VIC,3338,-37.7051735,144.6018,$360,3,2,1,House,0,360.0,"[-37.7051735, 144.6018]",131
3613,14448560,6 keynes place,STRATHTULLOH,VIC,3338,-37.7408142,144.59552,$340 pw,3,2,1,House,0,340.0,"[-37.7408142, 144.59552]",131
3605,16075878,68 toolern waters drive,WEIR VIEWS,VIC,3338,-37.71785,144.5556,$420,4,2,1,House,0,420.0,"[-37.71785, 144.5556]",131
3590,16058819,18 hatfield street,STRATHTULLOH,VIC,3338,-37.722847,144.594986,$440 per week,4,2,2,House,0,440.0,"[-37.722847, 144.594986]",131
3603,16076817,54 albert drive,MELTON SOUTH,VIC,3338,-37.7114449,144.5572,$420,4,2,2,House,0,420.0,"[-37.7114449, 144.5572]",131
3646,16051698,15 pittos avenue,BROOKFIELD,VIC,3338,-37.6931343,144.541534,$390 Per week $1690 Per Month,4,2,2,House,0,390.0,"[-37.6931343, 144.541534]",131
3663,16073725,5 gillespie drive,MELTON SOUTH,VIC,3338,-37.71653,144.555481,$340pw/ $1477 pcm,4,2,2,House,0,340.0,"[-37.71653, 144.555481]",131
3678,16072296,18 pegasus drive,WEIR VIEWS,VIC,3338,-37.7309647,144.574158,$430 weekly,4,2,2,House,0,430.0,"[-37.7309647, 144.574158]",131
3582,16069452,15 connel drive,MELTON SOUTH,VIC,3338,-37.7074356,144.57106,$350,4,3,3,House,0,350.0,"[-37.7074356, 144.57106]",131
3662,16074221,16 corak street,EYNESBURY,VIC,3338,-37.78999,144.542969,$385 per week,4,2,2,House,0,385.0,"[-37.78999, 144.542969]",131
3614,13628813,26 hart crescent,BROOKFIELD,VIC,3338,-37.71063,144.552536,$375,4,2,2,House,0,375.0,"[-37.71063, 144.552536]",131
3683,16043175,2 shackell street,WEIR VIEWS,VIC,3338,-37.71863,144.559448,$390 per week,4,2,2,House,0,390.0,"[-37.71863, 144.559448]",131
3645,16051844,5 kurrajong crescent,MELTON SOUTH,VIC,3338,-37.70168,144.573288,$370,3,1,2,House,0,370.0,"[-37.70168, 144.573288]",131
3656,16078364,10 bernard drive,MELTON SOUTH,VIC,3338,-37.69657,144.574951,$320,2,1,1,House,0,320.0,"[-37.69657, 144.574951]",131
3610,15120757,78 richard road,MELTON SOUTH,VIC,3338,-37.6942253,144.567719,$310,3,1,0,House,0,310.0,"[-37.6942253, 144.567719]",131
3630,15904523,30 toolern street,MELTON SOUTH,VIC,3338,-37.7055626,144.578629,$330,3,1,4,House,0,330.0,"[-37.7055626, 144.578629]",131
3636,16067431,13 ballad st,STRATHTULLOH,VIC,3338,-37.7408142,144.59552,$430,4,2,2,House,0,430.0,"[-37.7408142, 144.59552]",131
3577,15993660,12 waterbird circuit,WEIR VIEWS,VIC,3338,-37.7253647,144.573532,$400 per week,4,2,2,House,0,400.0,"[-37.7253647, 144.573532]",131
3596,16045349,25 tourmaline drive,COBBLEBANK,VIC,3338,-37.710247,144.586,$375.00,3,2,2,House,0,375.0,"[-37.710247, 144.586]",131
3592,16057265,7 hawkestone street,MELTON SOUTH,VIC,3338,-37.7134972,144.5584,$430 pw,4,2,2,House,0,430.0,"[-37.7134972, 144.5584]",131
3647,16051188,18 feathertop avenue,WEIR VIEWS,VIC,3338,-37.7309647,144.574158,$415,4,2,2,House,0,415.0,"[-37.7309647, 144.574158]",131
3665,16072882,2 hakea place,BROOKFIELD,VIC,3338,-37.6889954,144.542374,$380,3,2,2,House,0,380.0,"[-37.6889954, 144.542374]",131
11090,15299854,21 miller street,SUNBURY,VIC,3429,-37.5811119,144.721024,$460,4,2,2,House,0,460.0,"[-37.5811119, 144.721024]",38
11067,16053320,5 kenway street,SUNBURY,VIC,3429,-37.5538826,144.730255,$830 Per week,6,3,2,Acreage / Semi-Rural,0,830.0,"[-37.5538826, 144.730255]",38
11081,16075035,32 saxonwood drive,SUNBURY,VIC,3429,-37.5566521,144.706558,$600,5,3,2,House,0,600.0,"[-37.5566521, 144.706558]",38
11065,16060738,585 elizabeth drive,SUNBURY,VIC,3429,-37.58361,144.708664,$385pw,3,1,2,House,0,385.0,"[-37.58361, 144.708664]",38
11070,15941340,30 st ronans ct,SUNBURY,VIC,3429,-37.55763,144.757233,$760 weekly,4,2,2,House,0,760.0,"[-37.55763, 144.757233]",38
11073,15891798,29 curtis avenue,SUNBURY,VIC,3429,-37.57491,144.747513,$590,4,2,4,House,0,590.0,"[-37.57491, 144.747513]",38
11086,16061549,11 gruner street,SUNBURY,VIC,3429,-37.575325,144.71051,$370 per week,3,1,6,House,0,370.0,"[-37.575325, 144.71051]",38
11087,16053435,41 lawson street,SUNBURY,VIC,3429,-37.58467,144.714539,$400.00,3,3,1,House,0,400.0,"[-37.58467, 144.714539]",38
11089,15402576,145 phillip drive,SUNBURY,VIC,3429,-37.5667419,144.697815,$435,4,2,2,House,0,435.0,"[-37.5667419, 144.697815]",38
11091,15172199,2/168 o'shanassy street,SUNBURY,VIC,3429,-37.58427,144.727173,$400,2,1,1,Apartment / Unit / Flat,0,400.0,"[-37.58427, 144.727173]",38
11074,15555355,2 drysdale street,SUNBURY,VIC,3429,-37.5762978,144.700211,$350,3,1,2,House,0,350.0,"[-37.5762978, 144.700211]",38
11080,16075904,3/22 riddell road,SUNBURY,VIC,3429,-37.57398,144.726334,$220,1,1,0,Apartment / Unit / Flat,0,220.0,"[-37.57398, 144.726334]",38
11076,14769593,4 atkinson close,SUNBURY,VIC,3429,-37.57188,144.695847,$400,3,1,2,House,0,400.0,"[-37.57188, 144.695847]",38
11059,16079845,167 gap road,SUNBURY,VIC,3429,-37.5785522,144.707123,$390 weekly,3,1,2,House,0,390.0,"[-37.5785522, 144.707123]",38
11071,15921480,5/167-173 oshanassy street,SUNBURY,VIC,3429,-37.58507,144.727539,$440 per week,3,1,3,Townhouse,0,440.0,"[-37.58507, 144.727539]",38
11093,14578162,9/39 cornish street,SUNBURY,VIC,3429,-37.57522,144.71875,$360,2,1,1,House,0,360.0,"[-37.57522, 144.71875]",38
11084,16069551,2 eyre street,SUNBURY,VIC,3429,-37.5816422,144.711884,$500,4,2,6,House,0,500.0,"[-37.5816422, 144.711884]",38
11085,16061564,21 goshawk road,SUNBURY,VIC,3429,-37.6030235,144.761292,$550 per week,4,2,4,House,0,550.0,"[-37.6030235, 144.761292]",38
11061,16073233,1 fowler walk,SUNBURY,VIC,3429,-37.6105843,144.72168,$525 weekly,3,2,2,House,0,525.0,"[-37.6105843, 144.72168]",38
